State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Uttar Pradesh,Fatehpur,Bindki,Rice,Fine(Basmati),FAQ,26/01/2024,6500,8500,6950,3
Haryana,Mahendragarh-Narnaul,Narnaul,Apple,Apple,Medium,26/01/2024,5000,7000,7000,17
Kerala,Idukki,Adimali,Orange,Orange,Large,26/01/2024,8000,8000,8000,18
Uttar Pradesh,Ghaziabad,Hapur,Rice,III,FAQ,26/01/2024,3000,3100,3020,3
Uttar Pradesh,Gonda,Nawabganj,Rice,III,FAQ,26/01/2024,2660,2750,2700,3
Meghalaya,East Jaintia Hills,Khliehriat,Orange,Other,Medium,26/01/2024,13000,15000,14000,18
Uttar Pradesh,Amethi,Sultanpur,Orange,Orange,Medium,26/01/2024,2470,2650,2550,18
Uttar Pradesh,Kanpur,Varipaal,Rice,III,FAQ,26/01/2024,2500,2520,2510,3
Uttar Pradesh,Bulandshahar,Siyana,Maize,Yellow,FAQ,26/01/2024,2160,2300,2200,4
Telangana,Karimnagar,Pudur,Paddy(Dhan)(Common),MTU-1010,FAQ,26/01/2024,2203,2203,2203,2
Telangana,Karimnagar,Vemulawada,Paddy(Dhan)(Common),I.R. 64,FAQ,26/01/2024,2183,2203,2200,2
Telangana,Khammam,Burgampadu,Paddy(Dhan)(Common),Samba Masuri,FAQ,26/01/2024,2203,2203,2203,2
Haryana,Kurukshetra,Shahabad,Apple,Apple,Medium,26/01/2024,6000,6660,6500,17
Uttar Pradesh,Bulandshahar,Khurja,Rice,Other,FAQ,26/01/2024,2910,3155,3050,3
Punjab,Barnala,Barnala,Orange,Other,Large,26/01/2024,10000,10000,10000,18
Uttar Pradesh,Jaunpur,Jaunpur,Rice,III,FAQ,26/01/2024,2700,2760,2720,3
Himachal Pradesh,Mandi,Dhanotu (Mandi),Apple,Royal Delicious,Large,26/01/2024,8000,10000,9000,17
Uttar Pradesh,Etah,Aliganj,Maize,Hybrid,FAQ,26/01/2024,2050,2055,2051,4
Uttar Pradesh,Farukhabad,Farukhabad,Maize,Hybrid,FAQ,26/01/2024,2050,2125,2100,4
Uttrakhand,Dehradoon,Rishikesh,Banana,Other,Small,26/01/2024,1400,2100,1800,19
Uttar Pradesh,Etah,Etah,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,26/01/2024,2200,2500,2300,28
Uttar Pradesh,Farukhabad,Kayamganj,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,26/01/2024,2180,2220,2200,28
Madhya Pradesh,Sagar,Deori,Potato,Local,FAQ,26/01/2024,650,700,650,24
Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,FAQ,26/01/2024,1000,3000,2000,43
Gujarat,Vadodara(Baroda),Vadodara(Sayajipura),Coriander(Leaves),Other,FAQ,26/01/2024,1800,2000,1900,43
Haryana,Ambala,Barara,Coriander(Leaves),Coriander,FAQ,26/01/2024,1600,2000,1600,43
Uttar Pradesh,Kanpur Dehat,Pukharayan,Banana,Banana - Ripe,Medium,26/01/2024,2500,2540,2520,19
Kerala,Kottayam,Pala,Potato,Potato,FAQ,26/01/2024,3500,4400,4000,24
Kerala,Kottayam,Pampady,Potato,Other,FAQ,26/01/2024,2700,3100,2900,24
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,26/01/2024,2500,2900,2700,24
Kerala,Thiruvananthapuram,Chala,Potato,Other,FAQ,26/01/2024,3200,3300,3200,24
Tripura,Dhalai,Masli,Cauliflower,Cauliflower,FAQ,26/01/2024,2000,3000,2500,34
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Potato,Badshah,FAQ,26/01/2024,590,790,690,24
Kerala,Palakad,Vadakkenchery,Cauliflower,Other,FAQ,26/01/2024,5000,5500,5250,34
Rajasthan,Sikar,Sikar,Potato,(Red Nanital),FAQ,26/01/2024,600,600,600,24
Telangana,Nalgonda,Venkateswarnagar,Potato,Local,FAQ,26/01/2024,2000,2000,2000,24
Punjab,Gurdaspur,Kalanaur,Cauliflower,Other,FAQ,26/01/2024,1400,1500,1450,34
Uttar Pradesh,Badaun,Wazirganj,Potato,Desi,FAQ,26/01/2024,590,670,630,24
Uttar Pradesh,Balrampur,Tulsipur,Potato,Desi,FAQ,26/01/2024,800,850,830,24
Punjab,Hoshiarpur,Hoshiarpur(Sham Churasi),Cauliflower,Cauliflower,FAQ,26/01/2024,2000,3000,2500,34
Punjab,Hoshiarpur,Mukerian,Cauliflower,Cauliflower,FAQ,26/01/2024,1500,2500,2000,34
Punjab,kapurthala,Sultanpur,Cauliflower,Other,FAQ,26/01/2024,1450,1500,1500,34
Uttar Pradesh,Bulandshahar,Buland Shahr,Potato,F.A.Q.,FAQ,26/01/2024,600,750,705,24
Uttar Pradesh,Bulandshahar,Khurja,Potato,Desi,FAQ,26/01/2024,600,855,700,24
Uttar Pradesh,Etawah,Jasvantnagar,Potato,Potato,FAQ,26/01/2024,650,850,750,24
Punjab,Muktsar,Malout,Cauliflower,Cauliflower,FAQ,26/01/2024,1000,1200,1100,34
Uttar Pradesh,Gautam Budh Nagar,Dankaur,Potato,Local,FAQ,26/01/2024,600,800,700,24
Punjab,Tarntaran,Bhikhiwind,Cauliflower,Other,FAQ,26/01/2024,1600,1600,1600,34
Uttar Pradesh,Ghaziabad,Hapur,Potato,Desi,FAQ,26/01/2024,650,760,700,24
Uttar Pradesh,Gonda,Gonda,Potato,Chandermukhi,FAQ,26/01/2024,850,885,870,24
Uttar Pradesh,Aligarh,Charra,Cauliflower,Cauliflower,FAQ,26/01/2024,1300,1500,1410,34
Uttar Pradesh,Amroha,Amroha,Cauliflower,Cauliflower,FAQ,26/01/2024,1300,1500,1400,34
Uttar Pradesh,Kanpur,Choubepur,Potato,Local,FAQ,26/01/2024,700,750,730,24
Uttar Pradesh,Badaun,Badayoun,Cauliflower,Cauliflower,FAQ,26/01/2024,900,1030,955,34
Uttar Pradesh,Kaushambi,Bharwari,Potato,Desi,FAQ,26/01/2024,600,740,675,24
Punjab,Ludhiana,Ludhiana,Cauliflower,Other,FAQ,26/01/2024,1400,2000,1700,34
Punjab,Mohali,Kharar,Cauliflower,Cauliflower,FAQ,26/01/2024,2000,3000,2500,34
Uttar Pradesh,Fatehpur,Bindki,Potato,Potato,FAQ,26/01/2024,600,700,670,24
Uttar Pradesh,Bahraich,Naanpara,Cauliflower,Cauliflower,FAQ,26/01/2024,1340,1400,1370,34
Uttar Pradesh,Ballia,Ballia,Cauliflower,African Sarson,FAQ,26/01/2024,1250,1370,1310,34
Telangana,Warangal,Warangal,Field Pea,Field Pea,FAQ,26/01/2024,1600,2000,1800,64
Uttar Pradesh,Amethi,Jafarganj,Field Pea,Field Pea,FAQ,26/01/2024,2050,2150,2100,64
Uttar Pradesh,Amroha,Amroha,Field Pea,Field Pea,FAQ,26/01/2024,2100,2300,2200,64
Uttar Pradesh,Mainpuri,Mainpuri,Field Pea,Field Pea,FAQ,26/01/2024,1750,1970,1860,64
Uttar Pradesh,Saharanpur,Saharanpur,Field Pea,Field Pea,FAQ,26/01/2024,2400,2800,2600,64
Uttar Pradesh,Bulandshahar,Khurja,Papaya,Papaya,Medium,26/01/2024,1410,1600,1520,72
Uttar Pradesh,Barabanki,Safdarganj,Gur(Jaggery),Yellow,FAQ,26/01/2024,3600,3700,3650,74
Uttar Pradesh,Ghaziabad,Hapur,Papaya,Papaya,Medium,26/01/2024,1250,1360,1300,72
Uttar Pradesh,Ghaziabad,Muradnagar,Papaya,Papaya,Medium,26/01/2024,1300,1400,1350,72
Uttar Pradesh,Lalitpur,Lalitpur,Papaya,Papaya,Medium,26/01/2024,1340,1400,1370,72
Punjab,Muktsar,Malout,Papaya,Papaya,Medium,26/01/2024,1200,1500,1400,72
Punjab,Patiala,Rajpura,Papaya,Other,Medium,26/01/2024,1800,2200,2000,72
Rajasthan,Ganganagar,Padampur,Guar,Other,FAQ,26/01/2024,4944,4959,4952,75
Rajasthan,Ganganagar,Sriganganagar (Grain),Guar,Other,FAQ,26/01/2024,4670,5034,4940,75
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,FAQ,26/01/2024,3200,3600,3600,74
Uttar Pradesh,Amethi,Sultanpur,Papaya,Papaya,Medium,26/01/2024,2000,2215,2125,72
Rajasthan,Bikaner,Bikaner (F&V),Chikoos(Sapota),Other,Medium,26/01/2024,2100,2300,2200,71
Rajasthan,Ajmer,Kekri,Guar,Gwar,FAQ,26/01/2024,4431,4976,4600,75
Punjab,Fatehgarh,Sirhind,Papaya,Other,Medium,26/01/2024,3000,3500,3500,72
Punjab,Hoshiarpur,Dasuya,Papaya,Other,Large,26/01/2024,3000,3000,3000,72
Uttar Pradesh,Raebarelli,Jayas,Papaya,Papaya,Medium,26/01/2024,2200,2250,2210,72
Uttar Pradesh,Rampur,Rampur,Papaya,Papaya,Medium,26/01/2024,1350,1450,1400,72
Uttar Pradesh,Etah,Etah,Gur(Jaggery),Red,FAQ,26/01/2024,3500,4300,3700,74
Uttar Pradesh,Etawah,Bharthna,Gur(Jaggery),Red,FAQ,26/01/2024,3660,3860,3760,74
Uttar Pradesh,Etawah,Etawah,Gur(Jaggery),Red,FAQ,26/01/2024,3640,3850,3740,74
Uttar Pradesh,Farukhabad,Kayamganj,Gur(Jaggery),Red,FAQ,26/01/2024,3600,3700,3650,74
Uttar Pradesh,Shamli,Shamli,Papaya,Papaya,Medium,26/01/2024,1450,1550,1500,72
Uttar Pradesh,Firozabad,Tundla,Gur(Jaggery),Red,FAQ,26/01/2024,3525,3570,3550,74
Uttar Pradesh,Gonda,Gonda,Gur(Jaggery),Pathari,FAQ,26/01/2024,3890,3910,3900,74
Uttar Pradesh,Lalitpur,Lalitpur,Gur(Jaggery),Red,FAQ,26/01/2024,3330,3400,3370,74
Uttar Pradesh,Shamli,Shamli,Gur(Jaggery),Yellow,FAQ,26/01/2024,3650,3690,3670,74
Punjab,Ludhiana,Khanna,Papaya,Other,Medium,26/01/2024,1000,2000,1500,72
Rajasthan,Jodhpur,Bhagat Ki Kothi,Guar,Gwar,FAQ,26/01/2024,5100,5250,5175,75
Uttar Pradesh,Mainpuri,Mainpuri,Potato,Local,FAQ,26/01/2024,500,700,620,24
Uttar Pradesh,Bulandshahar,Buland Shahr,Cauliflower,Cauliflower,FAQ,26/01/2024,900,1150,1060,34
Uttar Pradesh,Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,26/01/2024,900,1100,1000,34
Uttar Pradesh,Mathura,Mathura,Potato,Desi,FAQ,26/01/2024,540,730,640,24
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Potato,Potato,FAQ,26/01/2024,1235,1300,1265,24
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Sugar,Medium,FAQ,26/01/2024,4030,4050,4050,48
Uttar Pradesh,Fatehpur,Khaga,Cauliflower,Cauliflower,FAQ,26/01/2024,1250,1330,1280,34
Uttar Pradesh,Rampur,Milak,Potato,Local,FAQ,26/01/2024,575,660,620,24
Uttar Pradesh,Saharanpur,Chutmalpur,Potato,Potato,FAQ,26/01/2024,700,900,800,24
Uttar Pradesh,Sambhal,Muradabad,Potato,Desi,FAQ,26/01/2024,620,660,640,24
Uttar Pradesh,Jaunpur,Jaunpur,Cauliflower,Cauliflower,FAQ,26/01/2024,1250,1290,1275,34
Uttar Pradesh,Kanpur,Varipaal,Cauliflower,Cauliflower,FAQ,26/01/2024,1000,1200,1100,34
Uttar Pradesh,Shahjahanpur,Tilhar,Potato,Potato,FAQ,26/01/2024,550,650,600,24
Uttar Pradesh,Mirzapur,Ahirora,Cauliflower,Cauliflower,FAQ,26/01/2024,1200,1400,1300,34
Punjab,Moga,Kot ise Khan,Methi(Leaves),Other,FAQ,26/01/2024,400,600,500,46
Karnataka,Bellary,Bellary,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,26/01/2024,5109,10129,9146,49
West Bengal,Bankura,Indus(Bankura Sadar),Potato,Local,FAQ,26/01/2024,880,940,900,24
West Bengal,Coochbehar,Baxirhat,Cauliflower,Cauliflower,FAQ,26/01/2024,900,1000,950,34
West Bengal,Coochbehar,Mekhliganj,Cauliflower,Other,FAQ,26/01/2024,1200,1400,1300,34
West Bengal,Coochbehar,Toofanganj,Cauliflower,Cauliflower,FAQ,26/01/2024,1200,1400,1300,34
West Bengal,Dakshin Dinajpur,Gangarampur(Dakshin Dinajpur),Cauliflower,Other,FAQ,26/01/2024,1400,1600,1500,34
West Bengal,Coochbehar,Pundibari,Potato,Other,FAQ,26/01/2024,1100,1175,1150,24
West Bengal,Dakshin Dinajpur,Gangarampur(Dakshin Dinajpur),Potato,Local,FAQ,26/01/2024,1000,1100,1050,24
West Bengal,Darjeeling,Karsiyang(Matigara),Potato,Other,FAQ,26/01/2024,1800,2000,1900,24
Haryana,Ambala,Shahzadpur,Methi(Leaves),Methi,FAQ,26/01/2024,2000,2000,2000,46
Haryana,Hissar,Barwala(Hisar),Methi(Leaves),Other,FAQ,26/01/2024,1000,1000,1000,46
West Bengal,Jalpaiguri,Moynaguri,Potato,Other,FAQ,26/01/2024,900,1100,1000,24
West Bengal,Medinipur(E),Kolaghat,Potato,Jyoti,FAQ,26/01/2024,1180,1220,1200,24
West Bengal,Nadia,Karimpur,Potato,Jyoti,FAQ,26/01/2024,1400,1440,1420,24
West Bengal,Nadia,Ranaghat,Potato,Jyoti,FAQ,26/01/2024,1040,1080,1060,24
Himachal Pradesh,Mandi,Dhanotu (Mandi),Methi(Leaves),Other,FAQ,26/01/2024,2800,3000,2900,46
Maharashtra,Kolhapur,Vadgaonpeth,Methi(Leaves),Other,FAQ,26/01/2024,6,15,12,46
West Bengal,Paschim Bardhaman,Durgapur,Potato,Other,FAQ,26/01/2024,1140,1360,1200,24
West Bengal,Purba Bardhaman,Guskara,Potato,Jyoti,FAQ,26/01/2024,1280,1320,1300,24
West Bengal,Puruliya,Kasipur,Potato,Jyoti,FAQ,26/01/2024,920,950,940,24
Punjab,Sangrur,Sangrur,Coriander(Leaves),Coriander,FAQ,26/01/2024,3000,4000,3500,43
Punjab,Sangrur,Ahmedgarh,Potato,Other,FAQ,26/01/2024,400,450,400,24
Punjab,Sangrur,Malerkotla,Potato,Other,FAQ,26/01/2024,200,400,300,24
Kerala,Wayanad,Kalpetta,Coffee,Other,FAQ,26/01/2024,26400,26500,26500,45
Kerala,Wayanad,Manathavady,Coffee,Other,FAQ,26/01/2024,15000,15100,15100,45
Kerala,Ernakulam,Broadway market,Cauliflower,African Sarson,FAQ,26/01/2024,3800,5000,4000,34
Kerala,Idukki,Kattappana,Cauliflower,Other,FAQ,26/01/2024,5500,6000,5700,34
Rajasthan,Alwar,Alwar (F&V),Potato,Other,FAQ,26/01/2024,700,1100,900,24
Rajasthan,Bikaner,Bikaner (F&V),Potato,Other,FAQ,26/01/2024,700,900,800,24
Kerala,Kollam,Anchal,Cauliflower,Cauliflower,FAQ,26/01/2024,5400,5600,5500,34
Kerala,Kottayam,Pampady,Cauliflower,Other,FAQ,26/01/2024,4500,4900,4700,34
Rajasthan,Hanumangarh,Goluwala,Potato,(Red Nanital),FAQ,26/01/2024,800,800,800,24
Kerala,Malappuram,Kottakkal,Cauliflower,Other,FAQ,26/01/2024,2800,2900,2850,34
Odisha,Balasore,Jaleswar,Potato,Other,FAQ,26/01/2024,1600,2000,1800,24
Odisha,Bargarh,Bargarh,Potato,Other,FAQ,26/01/2024,1600,1800,1700,24
Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,Cauliflower,FAQ,26/01/2024,1200,2300,2000,34
Gujarat,Kheda,Nadiyad(Chaklasi),Cauliflower,Cauliflower,FAQ,26/01/2024,2200,2400,2300,34
Gujarat,Kheda,Nadiyad(Piplag),Cauliflower,Cauliflower,FAQ,26/01/2024,1800,2200,2000,34
Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,FAQ,26/01/2024,2500,3250,2900,34
Gujarat,Vadodara(Baroda),Vadodara(Sayajipura),Cauliflower,Other,FAQ,26/01/2024,1000,1500,1300,34
Haryana,Ambala,Barara,Cauliflower,Other,FAQ,26/01/2024,900,1000,900,34
Haryana,Ambala,Naraingarh,Cauliflower,Cauliflower,FAQ,26/01/2024,1200,2200,1800,34
Haryana,Faridabad,Ballabhgarh,Cauliflower,Other,FAQ,26/01/2024,1000,2000,1500,34
Punjab,Fatehgarh,Sirhind,Coriander(Leaves),Other,FAQ,26/01/2024,2000,2000,2000,43
Punjab,Gurdaspur,F.G.Churian,Coriander(Leaves),Coriander,FAQ,26/01/2024,1800,2000,1900,43
Punjab,Ludhiana,Samrala,Potato,Other,FAQ,26/01/2024,600,800,700,24
Punjab,Muktsar,Muktsar,Potato,Red,FAQ,26/01/2024,800,1200,1000,24
Punjab,Hoshiarpur,Garh Shankar,Field Pea,Other,FAQ,26/01/2024,2000,3000,2500,64
Maharashtra,Latur,Jalkot,Arhar (Tur/Red Gram)(Whole),Other,FAQ,26/01/2024,9500,9900,9751,49
Uttar Pradesh,Saharanpur,Gangoh,Cauliflower,Cauliflower,FAQ,26/01/2024,800,1200,1000,34
Uttar Pradesh,Shahjahanpur,Jalalabad,Cauliflower,Cauliflower,FAQ,26/01/2024,400,500,450,34
Uttrakhand,UdhamSinghNagar,Kicchha,Potato,Desi,FAQ,26/01/2024,600,800,700,24
Uttar Pradesh,Shamli,Shamli,Cauliflower,Cauliflower,FAQ,26/01/2024,1900,2000,1950,34
Uttar Pradesh,Shamli,Thanabhavan,Cauliflower,Local,FAQ,26/01/2024,700,800,740,34
Uttrakhand,Dehradoon,Rishikesh,Cauliflower,Other,FAQ,26/01/2024,1500,2200,1650,34
Uttrakhand,Dehradoon,Vikasnagar,Cauliflower,Other,FAQ,26/01/2024,1000,1000,1000,34
Uttrakhand,Haridwar,Lakshar,Cauliflower,Other,FAQ,26/01/2024,400,500,450,34
Goa,North Goa,Mapusa,Chikoos(Sapota),Sapota,Medium,26/01/2024,5000,5000,5000,71
Haryana,Ambala,Naraingarh,Chikoos(Sapota),Sapota,Medium,26/01/2024,5000,5000,5000,71
Haryana,Kurukshetra,Shahabad,Chikoos(Sapota),Sapota,Medium,26/01/2024,3950,3950,3950,71
Haryana,Mahendragarh-Narnaul,Narnaul,Chikoos(Sapota),Other,Medium,26/01/2024,2500,3000,3000,71
Haryana,Ambala,Barara,Papaya,Other,Medium,26/01/2024,1600,1700,1600,72
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Papaya,Other,Medium,26/01/2024,3000,3500,3250,72
West Bengal,Paschim Bardhaman,Asansol,Lentil (Masur)(Whole),Masur Dal,FAQ,26/01/2024,9400,9600,9500,63
West Bengal,Paschim Bardhaman,Durgapur,Lentil (Masur)(Whole),Other,FAQ,26/01/2024,9400,9650,9500,63
Punjab,Jalandhar,Jalandhar City(Jalandhar),Water Melon,Water Melon,Medium,26/01/2024,700,900,800,73
Haryana,Rohtak,Meham,Chikoos(Sapota),Sapota,Medium,26/01/2024,3000,3500,3200,71
Haryana,Sirsa,Sirsa,Chikoos(Sapota),Other,Medium,26/01/2024,3000,3500,3200,71
Haryana,Yamuna Nagar,Jagadhri,Chikoos(Sapota),Other,Medium,26/01/2024,2000,2800,2400,71
Punjab,Hoshiarpur,Dasuya,Chikoos(Sapota),Other,Large,26/01/2024,4500,4500,4500,71
Uttar Pradesh,Aligarh,Aligarh,Lentil (Masur)(Whole),Masoor Gola,FAQ,26/01/2024,7100,7200,7140,63
Uttar Pradesh,Amethi,Sultanpur,Lentil (Masur)(Whole),Kala Masoor New,FAQ,26/01/2024,6900,7120,7000,63
Uttar Pradesh,Badaun,Badayoun,Lentil (Masur)(Whole),Masoor Gola,FAQ,26/01/2024,6930,7030,6975,63
Uttar Pradesh,Ballia,Ballia,Lentil (Masur)(Whole),Masoor Gola,FAQ,26/01/2024,6720,6840,6780,63
Himachal Pradesh,Mandi,Dhanotu (Mandi),Papaya,Other,Large,26/01/2024,2500,3000,2750,72
Himachal Pradesh,Mandi,Mandi(Mandi),Papaya,Papaya,Medium,26/01/2024,2000,3500,3000,72
Haryana,Mahendragarh-Narnaul,Ateli,Guar,Other,FAQ,26/01/2024,4350,5000,4400,75
Haryana,Sirsa,Ellanabad,Guar,Gwar,FAQ,26/01/2024,4595,4975,4871,75
Punjab,Hoshiarpur,Dasuya,Chikoos(Sapota),Other,Medium,26/01/2024,3000,3000,3000,71
Punjab,Muktsar,Muktsar,Chikoos(Sapota),Other,Medium,26/01/2024,3000,4000,3500,71
Maharashtra,Pune,Junnar(Narayangaon),Guar,Other,FAQ,26/01/2024,1000,8500,5000,75
Maharashtra,Satara,Vai,Cauliflower,Other,FAQ,26/01/2024,1500,2200,1800,34
Haryana,Mahendragarh-Narnaul,Mohindergarh,Coriander(Leaves),Coriander,FAQ,26/01/2024,1500,1500,1500,43
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,26/01/2024,350,850,600,34
Odisha,Nuapada,Khariar,Cauliflower,Other,FAQ,26/01/2024,2000,2100,2000,34
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Cauliflower,Cauliflower,FAQ,26/01/2024,500,1800,1400,34
Punjab,Amritsar,Majitha,Cauliflower,Cauliflower,FAQ,26/01/2024,400,400,400,34
Punjab,Amritsar,Mehta,Cauliflower,African Sarson,FAQ,26/01/2024,3000,3000,3000,34
Punjab,Barnala,Barnala,Cauliflower,Other,FAQ,26/01/2024,1800,2500,2150,34
Punjab,Bhatinda,Maur,Cauliflower,Cauliflower,FAQ,26/01/2024,1800,2000,1900,34
Punjab,Fatehgarh,Sirhind,Cauliflower,Other,FAQ,26/01/2024,1500,2500,2000,34
Rajasthan,Dausa,Lalsot,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/01/2024,2150,2250,2190,28
Kerala,Kasargod,Kanjangadu,Potato,Potato,FAQ,26/01/2024,3000,3600,3200,24
Punjab,Barnala,Barnala,Potato,Other,FAQ,26/01/2024,465,500,482,24
Uttar Pradesh,Ambedkarnagar,Akbarpur,Potato,Desi,FAQ,26/01/2024,600,720,700,24
Uttar Pradesh,Amethi,Jafarganj,Potato,Badshah,FAQ,26/01/2024,650,750,700,24
Uttar Pradesh,Badaun,Shahaswan,Potato,Potato,FAQ,26/01/2024,550,650,600,24
Punjab,Moga,Kot ise Khan,Potato,Other,FAQ,26/01/2024,800,1000,900,24
Karnataka,Kolar,Chickkaballapura,Cauliflower,Cauliflower,FAQ,26/01/2024,1000,1400,1300,34
Haryana,Hissar,Hansi,Mousambi(Sweet Lime),Other,Medium,26/01/2024,2500,3000,3000,77
Haryana,Jhajar,Bahadurgarh,Mousambi(Sweet Lime),Other,Medium,26/01/2024,6000,7000,6500,77
Haryana,Mahendragarh-Narnaul,Narnaul,Mousambi(Sweet Lime),Other,Medium,26/01/2024,2000,2500,2500,77
Kerala,Palakad,Vithinasserri VFPCK,Amaranthus,Amaranthus,FAQ,26/01/2024,2000,2000,2000,86
Chattisgarh,Durg,Durg,Bitter gourd,Bitter Gourd,FAQ,26/01/2024,4500,5000,5000,81
Kerala,Ernakulam,Broadway market,Ashgourd,Ashgourd,FAQ,26/01/2024,2100,3000,2300,83
Kerala,Idukki,Adimali,Ashgourd,Ashgourd,FAQ,26/01/2024,2500,3000,3000,83
Kerala,Kollam,Kottarakkara,Ashgourd,Other,FAQ,26/01/2024,5000,5000,5000,83
Telangana,Hyderabad,Bowenpally,Cluster beans,Cluster Beans,FAQ,26/01/2024,2000,4500,3800,80
Punjab,Ludhiana,Ludhiana,Ashgourd,Other,FAQ,26/01/2024,1000,1400,1200,83
Kerala,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,26/01/2024,2500,3000,2800,86
Kerala,Palakad,vadakarapathy,Ashgourd,Other,FAQ,26/01/2024,1400,1600,1500,83
Kerala,Kollam,Punalur,Amaranthus,Amaranthus,FAQ,26/01/2024,3000,3400,3200,86
Uttar Pradesh,Sonbhadra,Robertsganj,Gur(Jaggery),Red,FAQ,26/01/2024,4310,4550,4420,74
West Bengal,Purba Bardhaman,Burdwan,Gur(Jaggery),Other,FAQ,26/01/2024,3700,4000,3800,74
Kerala,Kozhikode(Calicut),Kallachi,Cluster beans,Cluster Beans,FAQ,26/01/2024,5800,6200,6000,80
Kerala,Kozhikode(Calicut),Quilandy,Cluster beans,Other,FAQ,26/01/2024,3800,4000,3800,80
Chattisgarh,Durg,Durg,Mousambi(Sweet Lime),Mousambi,Medium,26/01/2024,4000,6000,4000,77
Haryana,Jhajar,Bahadurgarh,Cauliflower,Other,FAQ,26/01/2024,1500,1800,1600,34
Haryana,Kurukshetra,Shahabad,Cauliflower,Cauliflower,FAQ,26/01/2024,1500,2000,1800,34
Haryana,Mewat,Nuh,Cauliflower,Other,FAQ,26/01/2024,1000,1000,1000,34
Haryana,Rewari,Kosli,Cauliflower,Other,FAQ,26/01/2024,1500,1600,1500,34
Haryana,Sonipat,Ganaur,Cauliflower,Other,FAQ,26/01/2024,2000,2200,2200,34
Haryana,Yamuna Nagar,Mustafabad,Cauliflower,Other,FAQ,26/01/2024,1500,1800,1800,34
Punjab,Gurdaspur,Gurdaspur,Potato,Other,FAQ,26/01/2024,600,700,650,24
Punjab,Hoshiarpur,Garh Shankar(Mahalpur),Potato,Potato,FAQ,26/01/2024,500,600,600,24
Himachal Pradesh,Hamirpur,Hamirpur,Cauliflower,Other,FAQ,26/01/2024,2400,2600,2500,34
Chattisgarh,Bijapur,Bharamgarh,Paddy(Dhan)(Common),Other,FAQ,26/01/2024,2183,2203,2183,2
Rajasthan,Ganganagar,Lalgarh Jatan,Cotton,American,FAQ,26/01/2024,4890,4890,4890,15
Karnataka,Bellary,Bellary,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,26/01/2024,5609,5649,5633,6
Telangana,Adilabad,Asifabad,Cotton,Cotton (Unginned),FAQ,26/01/2024,7000,7000,7000,15
Telangana,Adilabad,Laxettipet,Cotton,Bramha,FAQ,26/01/2024,6920,6920,6920,15
Telangana,Khammam,Enkoor,Cotton,Cotton (Unginned),FAQ,26/01/2024,6400,6700,6620,15
Telangana,Karimnagar,Peddapalli,Cotton,Cotton (Unginned),FAQ,26/01/2024,7020,7020,7020,15
Telangana,Khammam,Burgampadu,Cotton,Cotton (Unginned),FAQ,26/01/2024,6900,7020,7020,15
Maharashtra,Chandrapur,Varora,Cotton,Desi,FAQ,26/01/2024,6000,6850,6600,15
Maharashtra,Nagpur,Narkhed,Cotton,Other,FAQ,26/01/2024,6000,6900,6700,15
Maharashtra,Wardha,Arvi,Cotton,H-4(A) 27mm FIne,FAQ,26/01/2024,6700,6830,6800,15
Telangana,Warangal,Parkal,Cotton,Cotton (Unginned),FAQ,26/01/2024,6600,6600,6600,15
Punjab,Muktsar,Malout,Banana,Banana - Ripe,Medium,26/01/2024,2200,2600,2400,19
Punjab,Muktsar,Muktsar,Banana,Banana - Ripe,Large,26/01/2024,2500,3200,3000,19
Haryana,Panchkula,Barwala,Potato,Other,FAQ,26/01/2024,500,500,500,24
Haryana,Panchkula,Raipur Rai,Potato,Other,FAQ,26/01/2024,600,800,600,24
Punjab,Sangrur,Lehra Gaga,Banana,Other,Medium,26/01/2024,2900,2900,2900,19
Punjab,Tarntaran,Patti,Banana,Other,Medium,26/01/2024,3000,4000,3500,19
Haryana,Rohtak,Sampla,Potato,Other,FAQ,26/01/2024,700,700,700,24
Haryana,Sirsa,Dabwali,Potato,Other,FAQ,26/01/2024,400,600,500,24
Tamil Nadu,Theni,Chinnamanur,Banana,Poovan,Medium,26/01/2024,2200,2800,2600,19
Tripura,Khowai,Teliamura,Banana,Champa,Medium,26/01/2024,2700,3000,2800,19
